순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
2418,이른 봄 2월에,,"131,000",0.0%,30,1,3,중국,중국,
2418,홍색낭자군,,"132,500",0.0%,30,1,3,중국,중국,
2418,무브@8PM,,"300,000",0.0%,30,1,3,한국,한국,
2418,부에노스아이레스를 위한 계획,,"180,000",0.0%,30,1,2,아르헨티나,아르헨티나,
2418,알마 비바,,"192,000",0.0%,30,1,2,포르투갈,포르투갈,
2418,콜 제인,2023-03-08,"286,000",0.0%,30,1,1,영국,영국,"(주)누리픽쳐스,(주)영화특별시에스엠씨"
2418,경마장 가는 길,1991-12-21,"136,000",0.0%,30,1,2,한국,한국,
2418,박하사탕,2000-01-01,"220,000",0.0%,30,1,1,한국,한국,"CGV아트하우스,(주)신도필림"
2445,바퀴 4부,,"164,000",0.0%,29,1,2,프랑스,프랑스,
2445,니모를 찾아서,2003-06-05,"159,000",0.0%,29,1,3,미국,미국,월트디즈니코리아㈜
2445,SICFF2022 씨네키즈 14 플러스 2,,"203,000",0.0%,29,1,2,기타,기타,
2445,SICFF2022 넥스트 제너레이션 1,,"210,000",0.0%,29,1,2,기타,기타,
2445,미스터 홉스 휴가 가다,,"29,000",0.0%,29,1,2,미국,미국,
2445,사랑의 왈츠,,"192,000",0.0%,29,1,2,폴란드,폴란드,
2445,JISFF2022 국내경쟁3,,"145,000",0.0%,29,1,2,한국,한국,
2445,The CMR2022 CJ 스토리업 쇼츠 아시아,,"203,000",0.0%,29,1,1,기타,기타,
2445,더 스퀘어,2018-08-02,"234,000",0.0%,29,1,10,스웨덴,"스웨덴,독일,프랑스,덴마크",아이 엠
2445,KQFF2022 [해외단편4] 포커스 인 트랜스,,"261,000",0.0%,29,1,2,기타,기타,
2445,"가장 따뜻한 색, 블루",2014-01-16,"261,000",0.0%,29,1,2,프랑스,프랑스,판씨네마(주)
2445,메모리: 조작살인,2021-12-29,"44,000",0.0%,29,2,29,한국,한국,(주)드림팩트엔터테인먼트
2445,사라진 여인,,"171,000",0.0%,29,1,3,영국,영국,
2445,아파라지토,,"220,000",0.0%,29,1,2,인도,인도,
2445,아인,2018-02-28,"377,000",0.0%,29,1,1,일본,일본,판씨네마(주)
2445,세일즈맨,2017-05-11,"7,022",0.0%,29,1,1,이란,"이란,프랑스",찬란
2445,시티 오브 갓,2005-11-04,"277,000",0.0%,29,1,7,미국,미국,프리비젼엔터테인먼트
2445,순례여행,,"232,000",0.0%,29,1,2,미국,미국,
2445,천녀유혼,1987-12-05,"232,000",0.0%,29,1,1,홍콩,홍콩,
2445,오오극장 개관 7주년 특별전 - 대구독립단편신작,,"232,000",0.0%,29,1,1,한국,한국,
2465,120 BPM,2018-03-15,"211,000",0.0%,28,1,5,프랑스,프랑스,(주)엣나인필름
2465,독도의 영웅들,2016-02-18,"56,000",0.0%,28,1,16,한국,한국,퓨어웨이픽쳐스
2465,"쏘아 올린 불꽃, 밑에서 볼까? 옆에서 볼까?",,"305,000",0.0%,28,1,6,일본,일본,(주)미디어캐슬
2465,돼지우리,,"167,000",0.0%,28,1,3,프랑스,"프랑스,이탈리아",
2465,레미제라블,2012-12-19,"336,000",0.0%,28,1,4,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2465,모데라토 칸타빌레,,"169,000",0.0%,28,1,2,,,
2465,똥싸는 소리,,"28,000",0.0%,28,1,1,한국,한국,
2465,메이드 인 광주 2022 - 단편모음6,,"28,000",0.0%,28,1,1,한국,한국,
2465,위드네일과 나,,"168,000",0.0%,28,1,3,영국,영국,
2465,SIAFF2022 묶음 상영 1,,"168,000",0.0%,28,1,2,기타,기타,
2465,9월 수요단편극장: 업사이드 다운! 장르 뒤집기,,"192,000",0.0%,28,2,3,한국,한국,
2465,크로싱 더 라인,,"215,000",0.0%,28,1,2,이탈리아,이탈리아,
2465,마이클,,"193,000",0.0%,28,1,2,한국,한국,
2465,넬리와 나딘,,"115,005",0.0%,28,1,1,스웨덴,"스웨덴,벨기에,노르웨이",
2465,미라,,"139,000",0.0%,28,1,3,이집트,이집트,
